First Name,Last Name,ID,Stream,Preference 1,Preference 2,Preference 3,Preference 4,Preference 5,Preference 6,Preference 7,Preference 8,Preference 9,Preference 10
Wilson,Pickett,64607514,CS,running a budget airline,fighting barbarian hordes,starring in action movies,starring in action movies,modeling clothes,campaigning for the presidency,dating centrefolds,barking orders at subordinates,working out,eluding the FBI
Vincent,Gallo,60744218,CS,avoiding paparazzi,chasing after women,selling cheap airline seats,running a media empire,writing about social problems,interviewing politicians,doing stand-up,leaking state secrets,making action movies,selling comic books
Eva,Longoria,51004901,CS,fighting for democracy,promoting Darwinism,spreading political gossip,selling fast food,writing plays,running the FBI,running for the senate,promoting political causes,singing pop songs,making action movies
Bill,Maher,93135515,CS,pushing dodgy operating systems,eating exotic foods,managing large development projects,singing blues songs,starring in romantic comedies,pioneering new technologies,struggling with modern times,hacking into computers,singing reggae songs,writing pop songs
Warren,Oates,52919615,CS,running a religious cult,extracting Radium from pitchblend,winning swimming competitions,throwing sex parties,complaining about capitalism,doing stand-up,drawing whimsical cartoons,launching a war,solving mysteries,gurning for the camera
Bill,Hickok,26264614,CS,offering advice,wielding political power,fighting for democracy,singing pop songs,promoting Darwinism,running an empire,winning heavyweight titles,running the FBI,writing erotic fiction,writing modern fiction
Kathleen,Casey,66697994,DS,burping,fighting decepticons,piloting a spaceship,pulling capers,searching for the messiah,solving mysteries,promoting the Dark Side,solving mysteries,promoting American values,cooking for friends
Halle,Berry,26149498,CS,complaining about capitalism,doing stand-up,promoting democracy,developing military strategies,blanketing staff with memos,shopping for shoes,challenging artistic norms,starring in TV shows,writing modern fiction,solving mysteries
Robert,Benchley,57507446,DS,reporting for The Daily Planet,promoting capitalism,teaching Defence Against the Dark Arts,studying symbols,tricking criminals,solving mysteries,climbing social ladders,selling confectionary,fighting decepticons,tricking criminals
Hallie,Eisenberg,96139511,CS,judging legal cases,extracting Radium from pitchblend,selling tickets,running theme parks,writing plays,interpreting evidence,popping amphetamines,running a kingdom,throwing sex parties,teaching the next generation
Indira,Gandhi,97955613,DS,preparing for war,terrorizing Earth,fighting guerilla wars,creating nightmares,hacking into corporate mainframes,promoting wickedness,climbing social ladders,practicing the Occult,solving mysteries,taking bribes from organized crime
Billy,Idol,94261399,DS,solving mysteries,beating menial staff,seducing miltary officers,guarding the galaxy,arranging dinner parties,escaping from reality,falling for prank calls,studying science,surviving in a post-apocalyptic world,reading minds
Phylicia,Rashad,83639696,CS,playing the saxophone,playing drums,ranting about liberals,getting plastic surgery,promoting pacifism,treating the injured,writing modern fiction,working out,making action movies,fighting barbarian hordes
Bret,Hart,83050961,CS,hiding from the public,winning heavyweight titles,interpreting evidence,singing protest songs,painting church ceilings,running a smuggling business,chasing criminals,making action movies,writing modern fiction,promoting conservative values
Arthur,Rimbaud,27022452,DS,chasing women,promoting science,studying symbols,disappointing suitors,playing God,promoting science,selling confectionary,watching the sun rise,chasing virgins,offering medical opinions
Neil,Young,32880596,CS,singing pop songs,solving crimes,winning heavyweight titles,singing to teenagers,composing classical music,writing beat fiction,singing jazz songs,starring in action movies,eating exotic foods,barking orders at subordinates
Patrick,Ewing,71008246,CS,developing military strategies,studying mathematics,singing pop songs,selling franchises,treating the sick with jokes,doing diet commercials,selling cosmetics,interviewing politicians,dating supermodels,making insipid musicals
Anthony,Zerbe,72651771,CS,throwing TVs out of the windows,running theme parks,plagiarizing political speeches,hosting radio shows,planting evidence,promoting the Web,writing pop songs,interviewing celebrities,starring in Hollywood movies,organizing mass suicides
Perry,Como,51812799,DS,solving crimes,hunting demons,tricking criminals,worrying about adultery,making money,devising evil schemes,solving mysteries,teaching Defence Against the Dark Arts,preventing crime,instigating rebellion
Natalie,Wood,37095165,CS,doing stand-up,singing pop songs,writing compelling dialogue,plagiarizing political speeches,starring in Hollywood movies,crooning love songs,writing erotic fiction,painting surreal pictures,singing Hipbop songs,opening a new front
Lionel,Richie,42633648,CS,womanizing,writing plays,struggling with modern times,interviewing celebrities,organizing mass suicides,singing country music,writing about social problems,singing protest songs,running an empire,developing operating systems
Charlie,Parker,23892877,CS,singing romantic songs,shopping for shoes,warning about totalitarianism,fighting for civil rights,promoting conservative values,campaigning for social causes,pioneering new technologies,interviewing politicians,writing about social problems,promoting conservative values
Bryan,Adams,44161066,CS,writing rock songs,ranting about liberals,promoting conservative values,managing large development projects,making trains run on time,interviewing politicians,starring in madcap comedies,ranting about liberals,cross-dressing in women's clothes,writing rap songs
Johnny,Carson,49528613,DS,solving mysteries,performing physical therapy,launching hostile takeovers,offering medical opinions,manipulating political pawns,solving crimes,cheating at golf,tracking down criminals,running a school for gifted teens,performing magic tricks
Elia,Kazan,36399168,CS,ranting about liberals,judging legal cases,singing pop songs,cooking dinners,womanizing,singing reggae songs,painting over photographs,selling cosmetics,singing blues songs,manipulating political pawns
Grace,Kelly,44400906,DS,piloting a spaceship,running a crime family,promoting greed,teaching Defence Against the Dark Arts,practicing the Occult,preventing crime,running a crime family,fighting for the resistance,interpreting evidence,running a school for gifted teens
Marisa,Tomei,21125047,DS,studying magic tricks,crushing dissent,smuggling contraband,posing riddles,piloting a spaceship,studying science,making condescending remarks,foiling the schemes of evil villains,finding clues,flipping hamburgers
Paul,Bryant,45632749,DS,writing comedy,reading minds,reporting for The Daily Planet,defending the Earth,tricking criminals,fighting decepticons,foiling the schemes of evil villains,tracking down criminals,smoking Laramie Hi-Tars,running an empire
Deborah,Kerr,24498198,CS,promoting conservative values,plagiarizing political speeches,selling cheap airline seats,racing fast cars,piloting a spaceship,rooting out facts,studying mathematics,starring in Hollywood movies,defending plaintiffs,eluding the FBI
Grant,Hill,89042701,CS,racing fast cars,developing military strategies,publishing soft pornography,writing experimental songs,fighting for civil rights,suppressing minorities,composing classical music,womanizing,womanizing,avoiding paparazzi
Kim,Il,90195033,CS,running an empire,promoting air travel,making dumb comedies,interviewing celebrities,singing rock songs,promoting political causes,making action movies,writing for pulp magazines,enjoying ball-room dancing,ranting about liberals
Kiri,Kanawa,34068766,DS,solving crimes,flying into a rage,rescuing damsels in distress,brewing magican potions,chasing women,wooing potential brides,obsessively washing hands,promoting science,fighting for justice,reporting for The Daily Planet
Dabney,Coleman,78969250,CS,recording pop songs,dating supermodels,creating an axis of evil,singing protest songs,pioneering new technologies,ranting about liberals,writing rock songs,singing pop songs,warning about totalitarianism,promoting liberal values
Daniel,Boone,95379172,CS,interviewing celebrities,promoting communism,hacking into computers,starring in action movies,making action movies,entertaining teenagers,making dumb comedies,starring in Hollywood movies,treating the sick with jokes,preaching tolerance
Tony,Blair,72980100,DS,interpreting evidence,eluding authorities,running a newspaper empire,subverting social conventions,clipping coupons,foiling the schemes of evil villains,interpreting evidence,running a crime family,solving crimes,selling comic books
Vincent,Van-Gogh,90698953,DS,running a bureaucracy,looking for love,playing Baccarat,collecting stamps,running a crime family,wooing potential brides,eating carrots,amassing ill-gotten wealth,pursuing criminals,embezzling tax money
Don,Herbert,10417175,DS,running a bureaucracy,manipulating political pawns,attending cocktail parties,eluding imperial storm-troopers,promoting greed,eating census takers,tracking down criminals,killing people in ingenious ways,inventing new confectionary,keeping a diary
Duane,Allman,55744051,CS,running a kingdom,eating exotic foods,promoting communism,barking orders at subordinates,hiding from the public,ranting about liberals,starring in comedies,singing pop songs,transcending physical limits,running a smuggling business
Joseph,Campanella,37270322,DS,commanding a spaceship,devising evil schemes,maintaining a secret identity,pulling capers,solving crimes,rescuing damsels in distress,punishing terrorists,making ice sculptures,promoting wickedness,promoting capitalism
Kelly,Preston,83376470,CS,writing TV comedies,writing beat fiction,promoting air travel,composing classical music,ordering wire-taps,avoiding paparazzi,ranting about liberals,promoting liberalism,campaigning for social causes,directing action movies
Irene,Cara,50744860,CS,singing rock songs,singing jazz songs,starring in romantic comedies,winning tennis tournaments,chasing after women,playing the clarinet,frying peanut-butter and banana sandwiches,starring in Hollywood movies,womanizing,abusing power
Newt,Gingrich,47620523,DS,hunting serial killers,embezzling tax money,blowing smoke rings,reporting for The Daily Planet,solving crimes,leading the rebel alliance,cooking for friends,smuggling contraband,making patronising comments,womanizing
Chris,Noth,17326475,DS,promoting mysticism,pulling capers,womanizing,writing comedy,solving crimes,running a software company,looking for love,cooking for friends,causing mayhem,killing demons
Clyde,Tombaugh,26261270,DS,spreading revolution,recruiting dissidents,solving crimes,solving crimes,promoting capitalism,transforming into vehicles,foiling the schemes of evil villains,casting magic spells,obeying annoying rules,instigating rebellion
Suleman,octuplets,52658773,CS,decrying secrecy,organizing mass suicides,drawing whimsical cartoons,planting evidence,pioneering new technologies,singing rock songs,avoiding taxes,undermining authority,selling fast food,fighting barbarian hordes
Eva,Peron,86476340,CS,opening a new front,writing weird movies,creating optical illusions,singing pop songs,singing pop songs,throwing sex parties,blanketing staff with memos,starring in Hollywood movies,singing pop songs,launching a war
Django,Reinhardt,91269117,DS,drinking too much red wine,stealing human fat,promoting capitalism,finding clues,exorcising demons,hunting demons,running a multinational corporation,posing riddles,singing pop songs,casting magic spells
Sherlock,Holmes,86951498,CS,starring in action movies,interviewing celebrities,running an empire,running for the senate,recording pop songs,gyrating hips,singing protest songs,selling tickets,singing blues songs,winning heavyweight titles
Boris,Pasternak,77809641,CS,playing basketball,eluding the public gaze,promoting liberalism,causing political scandals,writing plays,starring in action movies,studying mathematics,writing TV comedies,writing erotic fiction,throwing TVs out of the windows
Celine,Dion,61330680,DS,performing magic tricks,making topiary sculptures,solving crimes,casting magic spells,embezzling tax money,fighting for the resistance,pursuing criminals,solving crimes,solving crimes,studying magic tricks
Dina,Merrill,23162456,CS,starring in romantic comedies,warning about totalitarianism,abusing minorities,fighting for worker's rights,selling cosmetics,directing science fiction movies,defending plaintiffs,getting plastic surgery,running a media empire,frying peanut-butter and banana sandwiches
Jack,London,76853753,CS,peacocking in fancy clothes,promoting conservative values,womanizing,promoting humanism,selling tickets,starring in Hollywood movies,terrorizing prostitutes,eluding the public gaze,promoting liberal values,leaking classified documents
August,Busch,35210921,CS,running a frontier town,drawing whimsical cartoons,writing plays,leaking information,cooking dinners,womanizing,writing rock songs,starring in Hollywood movies,solving crimes,campaigning for environmental causes
Ric,Flair,92549035,CS,making movies,playing the piano,running a business empire,eluding the FBI,peacocking in fancy clothes,launching a war,starring in romantic comedies,interpreting evidence,playing basketball,working out
Marilyn,Savant,53483832,CS,running the FBI,promoting democracy,writing modern fiction,starring in romantic comedies,fighting barbarian hordes,playing drums,making fantasy movies,selling kitsch,coining sparkling witticisms,challenging artistic norms
Pete,Seeger,53912249,DS,teaching magic,reporting for The Daily Planet,climbing social ladders,fighting for the resistance,solving crimes,finding clues,instilling fear in the enemy,subverting social conventions,teaching Defence Against the Dark Arts,extracting confessions
Paul,Newman,20073405,DS,killing demons,drinking too much red wine,running an empire,solving crimes,womanizing,finding clues,dreaming of yesteryear,solving mysteries,pulling capers,foiling the schemes of evil villains
Tavis,Smiley,17787084,CS,chasing criminals,running for the senate,singing blues songs,ranting about liberals,making political gaffes,interpreting evidence,starring in TV shows,selling comic books,doing stand-up,singing pop songs
Morey,Amsterdam,69632521,CS,popping amphetamines,suppressing minorities,recording pop songs,racing fast cars,starring in romantic comedies,managing hedge funds,writing pop songs,starring in action movies,extracting Radium from pitchblend,organizing mass suicides
George,Patton,58237337,CS,singing pop songs,selling comic books,feeding the poor,singing pop songs,consolidating an empire,selling consumer goods,composing classical music,popping amphetamines,explaining evolution,running theme parks
Pel?,,60360065,CS,treating the sick with jokes,composing classical music,hiding from the public,singing multipart harmonies,writing experimental songs,breaking records,making political gaffes,making movies,preaching tolerance,winning boxing matches
Teena,Marie,87605990,DS,interpreting evidence,offering medical opinions,casting magic spells,finding clues,attending cocktail parties,defending the weak,studying science,womanizing,spreading revolution,promoting capitalism
Francisco,Franco,81710125,CS,starring in romantic comedies,peacocking in fancy clothes,directing comedies,playing soccer,pioneering new technologies,entertaining teenagers,causing political scandals,developing operating systems,running a frontier town,explaining evolution
Nicholas,Brendon,32613013,CS,promoting democracy,entertaining teenagers,throwing sex parties,directing action movies,pioneering new technologies,playing the piano,running an empire,selling fast food,singing pop songs,bugging political rivals
David,Beckham,54208452,CS,singing rock songs,expressing dissent,gurning for the camera,opening a new front,starring in action movies,monetizing celebrity status,starring in romantic comedies,singing pop songs,gyrating hips,promoting Darwinism
X.J.,Kennedy,81904547,DS,preventing crime,kicking ass,amassing ill-gotten wealth,duelling acrobatically,finding clues,promoting greed,diagnosing diseases,promoting tolerance,brewing magican potions,piloting the Millenium Falcon
Andrew,Jackson,16940164,DS,selling confectionary,killing demons,running an empire,twirling a cane,tricking criminals,teaching the next generation,raging against the machine,driving under the influence,promoting capitalism,playing pranks
Carl,Jung,96689186,CS,promoting air travel,writing plays,starring in Hollywood movies,running a budget airline,womanizing,singing pop songs,interpreting evidence,campaigning for environmental causes,starring in indy movies,eluding capture
Dorothy,Malone,13653848,DS,devising evil schemes,casting magic spells,arranging dinner parties,milking coconuts,tricking criminals,instilling fear in the enemy,pursuing criminals,making racist jibes,running an empire,solving crimes
Jessica,Tandy,82364254,CS,bugging political rivals,extracting Radium from pitchblend,writing cook books,writing beat fiction,chasing criminals,interviewing politicians,running a frontier town,writing modern fiction,shopping for shoes,promoting communism
Mariska,Hargitay,46681471,DS,causing mayhem,embezzling tax money,reading self-help books,looking for hidden treasures,making money,twirling a cane,devising evil schemes,hunting demons,killing demons,punishing criminals
Ben,Hogan,47722178,DS,concocting magic potions,clipping coupons,fighting for the rebel alliance,hunting monsters,tracking down criminals,devising evil schemes,promoting tolerance,disappointing suitors,collecting stamps,rescuing damsels in distress
Rosanna,Arquette,96796502,CS,selling fast food,arguing against capitalism,campaigning for social causes,playing soccer,making action movies,fighting for democracy,starring in romantic comedies,making insipid musicals,lying on the stand,womanizing
Jesus,Christ,26631319,CS,promoting Catholic values,running a business empire,singing jazz songs,hiding from the public,monetizing celebrity status,solving mysteries,writing pop songs,peacocking in fancy clothes,ranting about liberals,singing pop songs
Blaise,Pascal,98985091,DS,amassing ill-gotten wealth,hacking into computers,attacking consumerism,solving crimes,making ice sculptures,writing comedy,subverting social conventions,promoting movie violence,hunting demons,twirling a cane
Richard,Gephardt,62008470,CS,making insipid musicals,promoting conservative values,making political gaffes,throwing TVs out of the windows,making fantasy movies,campaigning for social causes,judging legal cases,writing pop songs,crooning love songs,explaining evolution
Lola,Falana,56295360,CS,hosting radio shows,singing blues songs,fighting for civil rights,promoting conservative values,playing the saxophone,promoting socialism,working out,offering advice,knocking out opponents,directing animated films
Meadowlark,Lemon,78753364,CS,painting realistic pictures,running a business empire,peacocking in fancy clothes,selling franchises,solving mysteries,writing rap songs,getting plastic surgery,starring in comedies,singing to teenagers,knocking out opponents
Sam,Harris,88805207,DS,eating bacon cheeseburgers,studying science,telling tall tales,fighting in gladiator arenas,promoting greed,running a crime family,making money,chasing virgins,maintaining a secret identity,making escape plans
Jayne,Mansfield,33361105,CS,running a business empire,arguing with political opponents,writing compelling dialogue,selling tickets,leaking classified documents,promoting humanism,abusing power,playing the clarinet,running a bureaucracy,selling franchises
Peter,Falk,92754367,CS,starring in comedies,gyrating hips,developing new technologies,developing operating systems,singing pop songs,writing horror stories,playing basketball,hiding from the public,promoting democracy,womanizing
Michelle,Pfeiffer,62816298,CS,selling cheap airline seats,writing modern fiction,hiding from the public,promoting air travel,singing pop songs,singing pop songs,womanizing,creating an axis of evil,expressing dissent,promoting communism
Rob,Morrow,32118398,DS,devising evil schemes,writing comedy,tracking down criminals,leading the rebel alliance,keeping a diary,teaching young mutants,fighting for the resistance,wielding political power,telling tall tales,running a crime family
Shawn,Johnson,52326641,CS,writing pop songs,ordering wire-taps,starring in romantic comedies,studying mathematics,starring in Hollywood movies,interviewing celebrities,promoting conservative values,writing rap songs,ranting about liberals,gyrating hips
William,James,32263156,CS,writing compelling dialogue,interviewing celebrities,directing movies,treating the injured,playing soccer,organizing mass suicides,running an empire,rooting out facts,running an empire,starring in sit-coms
Sally,Raphael,55212261,DS,exorcising demons,making escape plans,flying into a rage,fighting for justice,transforming into vehicles,avoiding retirement,promoting tolerance,following clues,hacking into corporate mainframes,battling the forces of darkness
Faith,Hill,51105414,CS,starring in Hollywood movies,drawing whimsical cartoons,running an empire,probing the mind,making action movies,pioneering new technologies,fighting barbarian hordes,pulling dirty political tricks,chasing after women,interviewing politicians
Pete,Seeger,25746884,DS,ranting about liberals,smoking during recess,kicking ass,hunting demons,telling tall tales,watching the sun rise,looking for love,solving crimes,wooing potential brides,instigating rebellion
Jean,Ponty,71330810,DS,hacking into corporate mainframes,extracting confessions,teaching magic,running a crime family,burping,teaching the next generation,reading self-help books,playing God,digging for antiquities,keeping a diary
Eudora,Welty,59471049,CS,winning boxing matches,winning tennis grand slams,composing classical music,writing experimental songs,doing diet commercials,singing rock songs,singing romantic songs,chasing criminals,starring in cowboy movies,singing pop songs
Graham,Nash,62228312,DS,making escape plans,taking bribes from organized crime,flying into a rage,reporting for The Daily Planet,eluding capture,obeying annoying rules,eluding FBI profilers,playing Baccarat,cooking for friends,raging against the machine
Michael,,25707409,CS,painting abstract paintings,writing modern fiction,promoting the Web,spreading revolution,wielding political power,starring in cowboy movies,decrying secrecy,ranting about liberals,singing Hipbop songs,expressing dissent
Ray,Guy,58229243,DS,creating monsters,over-achieving at school,solving crimes,extracting confessions,hunting monsters,promoting the Dark Side,fighting for the resistance,fighting decepticons,writing up case notes,pursuing criminals
Warren,Beatty,85558902,CS,cross-dressing in women's clothes,campaigning for social causes,solving crimes,fighting for democracy,singing rock songs,decrying secrecy,performing moon walks,dating supermodels,leaking information,interviewing celebrities
Buzz,Aldrin,19166612,CS,writing serialized stories,selling kitsch,preaching tolerance,selling consumer goods,writing compelling dialogue,judging legal cases,spreading political gossip,starring in romantic comedies,chasing criminals,singing pop songs
Emmylou,Harris,33663625,CS,starring in Hollywood movies,womanizing,writing modern fiction,cooking fancy food,hacking into computers,running a reich,directing Hollywood movies,writing pop songs,starring in action movies,teaching the next generation
Oprah,Winfrey,13404362,CS,starring in Hollywood movies,winning Michelin stars,directing action movies,starring in action movies,making sick people laugh,dating centrefolds,wielding political power,promoting Fascism,running a budget airline,drawing whimsical cartoons
George,Kennedy,14216648,CS,promoting conservative values,writing pop songs,writing for pulp magazines,directing Hollywood movies,promoting communism,eluding the public gaze,causing political scandals,starring in romantic comedies,promoting pacifism,writing compelling dialogue
Carla,Bruni,96299819,DS,rescuing damsels in distress,undermining authority,following clues,reporting the news,solving crimes,tricking criminals,promoting conservative values,publishing newspapers,interpreting evidence,killing people in ingenious ways
Lyle,Waggoner,22490653,DS,amassing ill-gotten wealth,rescuing damsels in distress,solving crimes,instilling fear in the enemy,guarding the galaxy,running a software company,manipulating political pawns,embezzling tax money,dreaming of yesteryear,blowing smoke rings
Taylor,Abrahamse,86841244,CS,singing pop songs,doing stand-up,starring in romantic comedies,drawing whimsical cartoons,terrorizing employees,piloting a spaceship,blanketing staff with memos,promoting liberalism,singing protest songs,proving math theorems
Steven,Seagal,77069845,CS,painting over photographs,throwing TVs out of the windows,promoting liberalism,transcending physical limits,campaigning for the presidency,writing experimental songs,singing rock songs,recording pop songs,doing stand-up,drawing whimsical cartoons
John,Stamos,52974327,CS,issuing threats,singing romantic songs,playing jazz trumpet,coining sparkling witticisms,making insipid musicals,starring in cowboy movies,barking orders at subordinates,eluding the FBI,arguing against capitalism,blanketing staff with memos
Dick,Martin,36685979,DS,defending the weak,solving crimes,milking coconuts,promoting conservative values,hunting serial killers,arranging dinner parties,manipulating political pawns,creating monsters,killing demons,fighting for the rebel alliance
Gene,Simmons,80645085,DS,tracking down criminals,writing up case notes,promoting movie violence,flying into a rage,preventing crime,solving crimes,working for the forces of darkness,arresting drug dealers,keeping a diary,pursuing criminals
Janis,Joplin,70014740,CS,building airplanes,selling fast food,doing diet commercials,writing pop songs,doing stand-up,probing the mind,cracking the whip,arguing against capitalism,playing soccer,racking up marriages
Dan,,67301520,DS,smoking cigars,worrying about adultery,running a crime family,solving mysteries,brewing magican potions,chasing virgins,directing the business of state,promoting science,tricking criminals,avoiding retirement
Shaggy,,35602599,CS,expressing dissent,singing pop songs,selling cheap airline seats,creating an axis of evil,recording pop songs,promoting democracy,running a business empire,spreading revolution,selling franchises,promoting pacifism
Pat,Buttram,20459887,DS,eating census takers,driving under the influence,performing magic tricks,defending the weak,promoting wickedness,pursuing criminals,playing God,pursuing criminals,obeying annoying rules,womanizing
Charles,Kuralt,25752174,CS,writing serialized stories,cross-dressing in women's clothes,chasing criminals,solving mysteries,singing multipart harmonies,marrying underage girls,publishing soft pornography,womanizing,writing modern fiction,leaking classified documents
Carmen,Miranda,99768619,CS,plotting mutinies,womanizing,starring in romantic comedies,singing romantic songs,interviewing celebrities,cracking the whip,running a business empire,plotting strategies,knocking out opponents,writing weird movies
Jennifer,Jones,46895255,DS,offering medical opinions,promoting conservative values,defending the weak,performing physical therapy,running a crime family,hunting monsters,making money,manipulating political pawns,fighting for justice,interpreting evidence
Troy,Donahue,21629363,CS,publishing soft pornography,doing diet commercials,writing plays,arguing with political opponents,defending plaintiffs,piloting a spaceship,directing movies,playing jazz trumpet,reporting the news,cross-dressing in women's clothes
Marcus,Allen,63718957,CS,running a business empire,running a kingdom,hiding from the public,playing drums,chasing criminals,doing stand-up,promoting Darwinism,promoting Fascism,solving crimes,launching a war
Booker,Washington,28304770,DS,teaching the next generation,pursuing criminals,clinging to past dreams,tracking down criminals,solving mysteries,promoting the Dark Side,guarding the galaxy,hunting serial killers,slashing victims,promoting greed
Bonnie,Franklin,31827063,DS,pursuing criminals,hunting serial killers,making patronising comments,tracking down criminals,promoting capitalism,reading self-help books,maintaining a secret identity,casting magic spells,causing mayhem,pursuing criminals
Christopher,Isherwood,65193056,DS,interpreting evidence,making money,directing the business of state,performing physical therapy,mangling idioms,collecting comic books,being a good neighbor,performing magic tricks,solving crimes,solving crimes
Eddie,Belfour,51624832,CS,writing horror stories,judging legal cases,terrorizing prostitutes,singing romantic songs,playing jazz trumpet,terrorizing employees,drawing whimsical cartoons,writing poetry,campaigning for the presidency,selling kitsch
Ingmar,Bergman,46548091,DS,extracting confessions,womanizing,instigating rebellion,solving mysteries,solving crimes,hunting serial killers,recruiting dissidents,twirling a cane,publishing newspapers,offering medical opinions
Bob,Weir,28538473,DS,piloting the Millenium Falcon,tracking down terrorists,promoting science,keeping accounts,looking for love,eating carrots,hunting monsters,solving crimes,practicing the Occult,fighting decepticons
Les,Brown,75610844,DS,studying science,selling comic books,eating carrots,eluding capture,hunting serial killers,punishing criminals,teaching Defence Against the Dark Arts,running an empire,looking after children,performing magic tricks
Annie,Oakley,50850767,DS,searching for the messiah,studying dinosaurs,eating census takers,talking in riddles,foiling the schemes of evil villains,promoting conservative values,slashing victims,directing the business of state,drinking tea,manipulating political pawns
Carmen,Electra,14065181,DS,promoting capitalism,obsessively washing hands,performing magic tricks,arresting drug dealers,watching the sun rise,hunting monsters,performing magic tricks,writing comedy,tracking down criminals,arranging dinner parties
Dorothy,Provine,84131621,DS,exorcising demons,tricking criminals,making patronising comments,digging for antiquities,performing magic tricks,creating nightmares,making money,promoting science,causing mayhem,casting magic spells
Jay,Leno,23913731,CS,running a multinational corporation,issuing threats,throwing sex parties,building a wooden ark,transcending physical limits,writing compelling dialogue,ranting about liberals,starring in action movies,writing pop songs,starring in Hollywood movies
Y.A.,Tittle,44887706,DS,casting magic spells,drinking too much red wine,running a kingdom,finding clues,kicking ass,promoting science,avenging loved ones,maintaining a secret identity,concocting magic potions,teaching magic
Mason,Betha,40602058,CS,teaching the next generation,singing rock songs,starring in Hollywood movies,selling consumer goods,publishing soft pornography,launching a war,running theme parks,promoting conservative values,promoting conservative values,playing jazz trumpet
Nelson,Mandela,54867623,CS,promoting communism,directing action movies,starring in romantic comedies,chasing after women,interviewing politicians,challenging artistic norms,building a wooden ark,womanizing,writing pop songs,fighting for civil rights
Thurgood,Marshall,24279473,DS,pursuing criminals,solving crimes,looking for love,instigating rebellion,preparing for war,making ice sculptures,transforming into vehicles,performing magic tricks,instilling fear in the enemy,promoting American values
Michael,Bolton,58980459,CS,avoiding taxes,ruling over subjects,decrying secrecy,fighting barbarian hordes,solving crimes,starring in Hollywood movies,writing about social problems,undermining authority,eating exotic foods,writing plays
Sonia,Sotomayor,33552916,DS,eluding FBI profilers,foiling the schemes of evil villains,running a multinational corporation,interpreting evidence,falling for prank calls,running an empire,taking bribes from organized crime,fighting decepticons,losing control,tracking down criminals
Jack,Jones,61754215,DS,eluding FBI profilers,escaping from reality,studying magic tricks,solving crimes,fussing about cleanliness,smoking Laramie Hi-Tars,looking for love,trimming bushes,rescuing damsels in distress,running a bureaucracy
Elvis,Andrus,54804647,DS,studying dinosaurs,promoting science,wooing potential brides,punishing criminals,worrying about adultery,tracking down criminals,making condescending remarks,attacking consumerism,obsessively washing hands,promoting movie violence
Meat,Loaf,29879048,DS,fighting for justice,preventing crime,ranting about liberals,writing up case notes,casting magic spells,amassing ill-gotten wealth,teaching the next generation,killing murderers,extracting confessions,foiling the schemes of evil villains
Lance,Bass,85765998,CS,ranting about liberals,doing diet commercials,playing soccer,pioneering new technologies,transcending physical limits,womanizing,rooting out facts,promoting feminism,pioneering new technologies,cooking fancy food
Hans,Christian-Anderson,56367365,CS,enriching uranium,promoting pacifism,singing protest songs,directing action movies,starring in sit-coms,starring in Hollywood movies,spreading revolution,developing military strategies,organizing mass suicides,writing modern fiction
Penny,Marshall,33144635,CS,recording pop songs,doing stand-up,campaigning for the presidency,cooking fancy food,running a multinational corporation,entertaining teenagers,peacocking in fancy clothes,promoting circus attractions,singing pop songs,solving mysteries
Paul,Scofield,40659549,CS,doing stand-up,promoting democracy,eluding the FBI,hiding from the public,running a kingdom,cooking dinners,writing poetry,cross-dressing in women's clothes,singing pop songs,selling kitsch
Cyd,Charisse,12984101,CS,hosting radio shows,making dumb comedies,eluding the FBI,pioneering new technologies,playing the piano,abusing minorities,writing poetry,studying mathematics,making political gaffes,spreading Christianity
Ben,Blue,63212513,CS,doing stand-up,running a budget airline,organizing a putsch,starring in Hollywood movies,promoting democracy,issuing threats,singing blues songs,ruling over subjects,giving speeches,lecturing about climate change
Diana,Rigg,33121338,DS,playing pranks,falling for prank calls,tricking criminals,launching hostile takeovers,transforming into vehicles,tricking criminals,making money,tracking down terrorists,cheating at golf,foiling the schemes of evil villains
Scott,Bakula,62389275,DS,attending cocktail parties,teaching the next generation,plotting against family members,raging against the machine,eluding capture,extracting confessions,interpreting evidence,communicating with animals,ruling over subjects,eluding imperial storm-troopers
Dominique,,55739909,CS,spreading Christianity,winning heavyweight titles,interpreting evidence,ranting about liberals,manipulating political pawns,singing rock songs,campaigning for social causes,promoting democracy,rooting out facts,selling franchises
David,Gavurin,68947262,DS,studying magic tricks,making patronising comments,fencing stolen goods,reporting the news,reading minds,climbing social ladders,chasing women,performing physical therapy,bending spoons,running an empire
Jenny,Jones,98854156,CS,delivering forehand slams,campaigning for social causes,seducing women,exploring foreign countries,judging legal cases,starring in Hollywood movies,starring in cowboy movies,giving speeches,treating the sick with jokes,selling franchises
Anthony,Geary,83408356,DS,eluding imperial storm-troopers,collecting comic books,promoting capitalism,attacking consumerism,reporting for The Daily Planet,hunting demons,undermining authority,running a bureaucracy,drinking tea,solving crimes
Susan,Lucci,21246762,CS,preaching tolerance,writing rock songs,eluding the public gaze,running the FBI,enriching uranium,writing pop songs,chasing after women,making sick people laugh,writing poetry,interpreting evidence
Annie,Duke,41346909,CS,ranting about liberals,starring in action movies,running a media empire,writing modern fiction,transcending physical limits,chasing after women,racing fast cars,ranting about liberals,judging legal cases,consolidating an empire
